token_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
20,1.3493425,1.3249934,1.3290095,1.301263,1.279142,1.3295138,1.3240077,1.214513,1.4505515,1.3418173,1.2664409,0.88421285,0.93945646,1.2614136,1.3846611,1.2709652,1.4474909,1.3404279,0.72917527,0.5564696,0.60071164,0.6159888,1.2597284,1.2842575,1.4474679,1.3706003,1.0288527,0.6814125,0.6087067,0.8722282,1.4320283,1.281531,1.4474374,1.3464694,1.3495969,0.7689311,1.1658998,1.0916978,1.3950256,1.2689629,1.447437,1.3224707,1.3782687,0.61611426,0.9523561,1.3783847,1.3535125,1.2674279,1.4703877,1.3166541,0.9878621,0.648952,0.50746644,1.2504468,1.3902344,1.2674279,1.4173324,0.9255977,0.5464608,0.6874686,0.38049927,0.88893557,1.383271,1.2821553
21,0.7706785,0.79241437,0.79172283,0.7917479,0.7951563,0.79394877,0.7923879,0.7378677,0.795037,0.81925315,0.81392205,0.81329185,0.79719794,0.8048275,0.82024854,0.7616713,0.7949981,0.8269384,0.70038414,0.5777367,0.6560737,0.5791195,0.79098344,0.76857424,0.79501396,0.82340175,0.83898604,0.42978615,0.66008526,0.78343165,0.8131494,0.7699659,0.7948915,0.8322871,0.84364665,0.43793875,1.1350226,0.8637507,0.8200541,0.76244116,0.79642224,0.8185787,0.84471273,0.4451778,0.8242223,0.77767307,0.8062108,0.7616714,0.8008061,0.80791193,0.6474515,0.29850787,0.45038426,0.7803132,0.8154064,0.76559025,0.7069334,0.49753463,0.04459195,0.0,0.0,0.38684946,0.7350813,0.70405364
22,0.00010229647,0.025515847,0.02078642,0.0994648,0.14244078,0.11296547,0.04796929,0.0,0.022123672,0.04497675,0.012871161,0.07611928,0.09937128,0.085281655,0.05654399,0.0,0.022009261,0.05298899,0.51470333,0.43485337,0.5022233,0.3749004,0.11495629,0.0,0.021960646,0.02792371,0.9543813,0.46729946,0.6591064,0.59709716,0.23082659,0.0,0.021822162,0.028151058,0.070732,0.47627747,1.0474306,0.65990084,0.011876255,0.0,0.023274556,0.025358178,0.020475946,0.4597541,0.6611648,0.41436982,0.042798243,0.0,0.022771247,0.028066188,0.13306661,0.23036236,0.13714097,0.105074555,0.05572577,0.0,0.015654914,0.010963619,0.06293422,0.4920193,0.8606211,0.1629664,0.073731795,0.05339683
23,1.8653523,1.792009,1.7653518,1.7616223,1.7616223,1.7868757,1.7793175,1.6680292,2.0009124,1.7731627,1.4833535,0.9380076,1.0972494,1.4924778,1.778279,1.7216585,1.9983604,1.7748058,0.76201874,0.6875638,0.7330431,0.7038598,1.4906588,1.758308,1.9984121,1.7917255,1.2188582,0.58864367,0.654503,1.0163777,1.8424602,1.7716947,1.9982908,1.7772839,1.7826959,0.7942027,1.0929171,1.0195507,1.7638601,1.7610576,2.0096889,1.7726789,1.7539479,0.53441525,0.9501981,1.6788404,1.0334313,1.7001765,2.0138538,1.6839051,1.0003998,0.92839,0.51620895,1.1204935,1.9452337,1.8129665,1.9134318,0.97220176,0.54652154,0.8605626,0.7113312,0.92679405,1.9268632,1.8697844
24,1.8669034,1.7775061,1.787002,1.7511847,1.5818876,1.7669846,1.7803149,1.6659237,2.0007463,1.7806817,1.6858076,0.4957695,0.33557987,1.376041,1.7957023,1.7209374,1.9983604,1.7572973,0.72200835,0.54340094,0.7750791,0.54686505,1.4923586,1.7726824,1.998412,1.7748138,1.1267526,0.3939029,0.6533046,0.8049407,1.9080613,1.7739145,1.9982908,1.7921146,1.8120137,0.50965255,1.1171577,0.84356683,1.8553365,1.7218106,2.0079293,1.7744683,1.7844427,0.5920965,0.99438655,1.5737457,1.8477155,1.7119497,2.0134182,1.6934195,0.7239377,0.29072207,0.3249139,1.2778127,1.8588717,1.7131441,1.9016317,0.56759495,0.059594274,0.0,0.06683929,0.49060214,1.8052588,1.7655029
25,1.349619,1.319901,1.3184562,1.3184761,1.3215958,1.3311602,1.323751,1.2141129,1.4509094,1.329788,1.319935,1.3350285,1.295802,1.2061721,1.3861816,1.271684,1.4477489,1.3265483,0.73311573,0.66589135,0.6159073,0.4609084,1.2460576,1.2832035,1.4477258,1.3555521,1.0359074,0.4535572,0.71134496,0.866018,1.4153138,1.2816825,1.4476951,1.351014,1.3246789,0.54866326,1.1330806,0.93963635,1.4037387,1.2845426,1.4477588,1.3235891,1.3615514,0.54899305,0.9906642,1.3149899,1.3643078,1.2856033,1.4678706,1.3263146,1.1858703,0.5241432,0.7075244,1.3380883,1.378135,1.2698524,1.4636886,1.208108,1.0972646,0.8722006,0.7056911,1.0215031,1.3153017,1.2816714
26,1.8671607,1.7832817,1.7844093,1.7217984,1.7589141,1.7685946,1.8055125,1.667125,2.0007725,1.7683516,1.4488548,0.1478232,0.0,1.414342,1.8074694,1.7221774,1.9983604,1.7535536,0.6470484,0.043253392,0.123830974,0.34963724,1.558836,1.7733773,1.998412,1.7704417,1.1800634,0.69249547,0.6678902,0.81786734,1.9005681,1.776005,1.9982908,1.7921463,1.7015332,0.47828847,1.1623684,0.99791485,1.8411896,1.7287248,2.0069478,1.7938582,1.620494,0.52258927,0.907693,1.6583015,1.8703681,1.7446228,2.0034287,1.5616728,1.3685704,0.7640484,0.55969137,1.3116528,1.847354,1.7196032,1.8285372,0.23600325,0.7507323,0.46326214,0.5645696,0.75818413,1.8222225,1.7679037
27,0.76596797,0.7924905,0.7905938,0.70939225,0.6257165,0.73443717,0.79229385,0.73584735,0.7949168,0.81456614,0.8114606,0.52258456,0.38516504,0.6988539,0.81259286,0.7616713,0.7949982,0.8330554,0.72562754,0.40150625,0.5007475,0.4516235,0.7865686,0.7700314,0.795014,0.8262614,0.89995426,0.72995615,0.6538977,0.7901009,0.8214145,0.7817634,0.7948915,0.8193322,0.8487088,0.6383301,1.1476167,0.9059186,0.8110539,0.7622707,0.7970588,0.81517684,0.8570651,0.6493322,0.8345202,0.85138375,0.8188986,0.7616713,0.804526,0.8118319,0.58884835,0.56718916,0.4298851,0.81987166,0.8243468,0.76646435,0.74092686,0.7155463,0.16913322,0.0,0.0058464855,0.5165911,0.7469591,0.70435834
28,0.21645835,0.21910357,0.22406787,0.23210952,0.2770241,0.25618142,0.2402461,0.18603939,0.23279622,0.22838649,0.20855238,0.20344862,0.12336614,0.1729065,0.26587236,0.18961456,0.2309657,0.2400955,0.5932596,0.41393608,0.45447612,0.44076383,0.3671611,0.17838359,0.23094831,0.23704171,1.0113912,0.8890518,0.6571136,0.7265502,0.3881125,0.18890333,0.23088816,0.22143361,0.22716892,0.8354577,1.1094855,0.88189095,0.26435447,0.19067991,0.23549649,0.22186245,0.2496098,0.75288355,0.697286,0.46889472,0.2567737,0.18972957,0.2575513,0.2806421,0.6813011,1.0264333,0.7951923,0.39930552,0.22252424,0.1879904,0.17103972,0.50633526,1.0011024,0.9838402,0.8794164,0.6692594,0.18418492,0.17218119
29,1.349218,1.3198357,1.3186125,1.3186321,1.322128,1.3314509,1.3239536,1.2145829,1.4506218,1.3266811,1.3226207,1.3408254,1.3100863,1.3242188,1.3769107,1.2698638,1.4474909,1.336626,0.9062295,0.8310151,0.39255357,0.5393085,1.2379553,1.2799567,1.4474679,1.3448989,1.088216,0.9125283,0.57580405,0.8867258,1.3964969,1.2800864,1.4474374,1.3508008,1.3639052,0.8707439,1.0123518,0.91954154,1.36173,1.2691005,1.4474369,1.3367858,1.3648175,0.8360923,1.0025679,1.3734286,1.409626,1.2674279,1.4712937,1.3246841,1.0665997,1.0233192,0.8886953,1.2609527,1.3902848,1.267428,1.4295746,1.061555,0.97039163,0.94237554,0.89444226,0.99170834,1.3338296,1.281957
30,1.8678635,1.7772224,1.7751467,1.7751596,1.7919295,1.7796278,1.779317,1.6661749,2.0005867,1.7893945,1.7617707,1.7550962,1.5292548,1.5167415,1.7719852,1.7206272,1.9983604,1.7634164,0.82112765,0.6037569,0.67276907,0.5964872,1.4897397,1.7672526,1.998412,1.7676903,1.2102752,0.6364034,0.6327701,0.87715465,1.8869159,1.7728589,1.9982908,1.7950544,1.8146117,0.67225677,1.0607771,0.9464644,1.8609018,1.7289214,2.006841,1.7785294,1.7669058,0.604031,0.8369338,1.7581128,1.8713648,1.7446228,2.0087795,1.6978848,0.74572474,0.52210367,0.3000908,1.2786944,1.8470808,1.7196032,1.8882179,0.561861,0.09782404,0.4923219,0.8620438,0.5473404,1.8049934,1.7680334
31,1.1023132,1.0760826,1.037154,0.82383025,1.0736325,1.1015115,1.0767992,1.0044767,1.1465224,1.0919513,1.0763485,0.5885696,1.081763,1.071619,1.1585525,1.0354159,1.1461096,1.1164588,0.75028247,0.48876852,0.5113129,0.55706453,1.1154511,1.0488268,1.1461242,1.1124531,0.8803567,0.48130643,0.57810926,0.81912225,1.1010677,1.033995,1.1460854,1.1089956,1.1224757,0.57038355,1.0516907,0.8487785,1.1086336,1.0294807,1.1473253,1.0858281,1.1307334,0.6275099,0.9597007,1.1273445,1.13647,1.0282557,1.1407107,1.0603006,0.7237354,0.43227786,0.5453368,1.0219531,1.150715,1.0306836,1.1420772,0.64535594,0.028570153,0.028178371,0.0,0.38994932,1.1174457,1.0515879
32,0.21840814,0.2253241,0.23843813,0.22413057,0.26698998,0.27509156,0.22593307,0.18568116,0.23245516,0.24233644,0.39341635,0.30767965,0.32433414,0.3474102,0.28424317,0.18980801,0.2309657,0.23337084,0.5762512,0.3195716,0.33744133,0.31432784,0.25336602,0.19089279,0.2309483,0.21931943,0.8581868,0.44076872,0.67260087,0.6287394,0.30967492,0.18735087,0.23088816,0.22410634,0.22977954,0.45120353,1.1434724,0.8645564,0.25165516,0.18857133,0.23740041,0.2313201,0.22845322,0.4306416,0.75500536,0.5022332,0.24162276,0.1877985,0.25518528,0.33860448,0.5048776,0.35553008,0.40381128,0.45084083,0.22633344,0.1877985,0.13885275,0.5782046,0.90173155,0.51056224,0.5282911,0.5879584,0.20213355,0.17346849
33,0.21475339,0.2189664,0.2587068,0.28639406,0.28863478,0.23931324,0.22118917,0.18449844,0.2320237,0.24901748,0.2613423,0.6914868,0.595082,0.40696698,0.23036912,0.19462104,0.2308796,0.22863644,0.54285806,0.7631991,0.7871409,0.56036717,0.2333411,0.196927,0.2308622,0.2451911,0.6500842,0.66685957,0.74467623,0.70688725,0.26728055,0.19485308,0.23080194,0.22297373,0.4932664,0.6839584,1.108723,0.88123226,0.2929954,0.18830271,0.23610562,0.21895254,0.2375966,0.45698106,0.652188,0.386374,0.22809494,0.18752976,0.23207873,0.22457981,0.2928733,0.33714667,0.37779444,0.34726173,0.22751164,0.18752976,0.2003771,0.25897166,0.39229232,0.3506132,0.3409051,0.23652914,0.18075413,0.17284283
34,0.77298754,0.7923973,0.7894729,0.8139492,0.7700091,0.80440396,0.7968193,0.7370014,0.7950097,0.8197987,0.8340139,0.75626695,0.76464534,0.8178431,0.8168192,0.7639022,0.7949981,0.8269384,0.681265,0.5187644,0.7004613,0.49903792,0.7573163,0.771543,0.79501396,0.82340175,0.8333032,0.43403012,0.6778501,0.7485546,0.8183452,0.7699659,0.7948915,0.8322871,0.84364665,0.45109564,1.1567562,0.931163,0.8112986,0.76244104,0.7974353,0.81685513,0.84471273,0.42851913,0.83948284,0.85189813,0.8188986,0.7616713,0.8060576,0.8045827,0.6059827,0.28715083,0.41106224,0.8091267,0.82208115,0.7664587,0.72674906,0.6072071,0.09096576,0.0,0.0,0.47890657,0.7357967,0.70210195
